addr,time,Fx,Fy,Fz,Mx,My,Mz
170,44.948,-0.11358,0.08899,-0.19361,-0.0007,-0.00142,-0.00039
170,44.949,-0.11244,0.08707,-0.16347,-0.00094,-0.00118,-0.00073
170,44.95,-0.10597,0.10627,-0.10795,-0.00075,-0.00095,-0.00066
170,44.951,-0.09581,0.10859,-0.08476,-0.00078,-0.00113,-0.00086
170,44.952,-0.11037,0.10449,-0.06618,-0.00078,-0.00071,-0.00086
170,44.953,-0.11173,0.10422,-0.05488,-0.00088,-0.00057,-0.00065
170,44.954,-0.10127,0.10756,-0.04336,-0.00069,-0.00062,-0.00075
170,44.955,-0.08284,0.08373,-0.02856,-0.00101,-0.00066,-0.00054
170,44.956,-0.0659,0.0873,-0.01962,-0.0009,-0.00089,-0.00053
170,44.957,-0.06819,0.0793,-0.02012,-0.00068,-0.00043,-0.00051
170,44.958,-0.05963,0.06408,-0.01618,-0.00057,-0.00041,-0.00063
170,44.959,-0.05898,0.05924,-0.02312,-0.00027,-0.00027,-0.00048
170,44.96,-0.05517,0.04308,-0.0187,-0.00036,-0.00041,-0.00046
170,44.961,-0.04865,0.03613,-0.01477,-0.00039,-0.00021,-0.00023
170,44.962,-0.04574,0.03999,-0.01605,-0.00033,-0.00044,-0.00024
170,44.963,-0.04372,0.02635,-0.01196,-0.00044,-0.00024,-0.00015
170,44.964,-0.03876,0.01034,-0.02896,-0.00055,-0.00028,-0.00014
170,44.965,-0.03296,-0.00279,-0.03034,-0.00044,-0.0002,0.00001
170,44.966,-0.0157,-0.01732,-0.02662,-0.00024,-0.00012,-0.00005
170,44.967,-0.00801,-0.02026,-0.02587,-0.00027,-0.00017,-0.00005
170,44.968,-0.0052,-0.0228,-0.02419,-0.00035,-0.00033,0.00005
170,44.969,-0.01037,-0.01795,-0.01926,-0.00032,-0.00022,0.00001
170,44.97,-0.0123,-0.01526,-0.02215,-0.00022,-0.00016,0.00006
170,44.971,-0.00413,-0.01702,-0.02656,-0.0003,-0.00002,0.00014
170,44.972,-0.00195,-0.0012,-0.01525,0,-0.00022,-0.00001
170,44.973,-0.01306,-0.01039,-0.02895,-0.00006,0.00002,0.00007
170,44.974,-0.01825,-0.00881,-0.02098,-0.00005,-0.00021,-0.00011
170,44.975,-0.00782,-0.00875,-0.02965,-0.00019,-0.00017,0.00012
170,44.976,-0.01557,-0.01097,-0.01951,-0.00026,-0.0001,-0.00003
170,44.977,-0.01608,-0.01716,-0.02783,-0.00036,0.00002,0.00016
170,44.978,-0.01191,-0.01603,-0.022,-0.00032,0.00003,-0.00005
170,44.979,-0.0214,-0.01698,-0.02602,-0.00026,0.00022,0.00015
170,44.98,-0.02012,0.00564,-0.02052,0.00013,0.00004,-0.00001
170,44.981,-0.01234,0.00987,-0.02205,0.00008,0.00002,0.00004
170,44.982,-0.01665,0.00328,-0.02543,-0.00001,0.00004,-0.0002
170,44.983,-0.0166,-0.00079,-0.02902,-0.00007,0.00004,-0.00018
170,44.984,-0.01253,-0.01555,-0.02806,-0.00022,-0.00007,0.00006
170,44.985,-0.02199,-0.00464,-0.02538,-0.00021,0.00016,0.00009
170,44.986,-0.01232,0.00094,-0.02275,0.00006,-0.00014,0.00015
170,44.987,-0.0171,0.00355,-0.02406,0.00003,0.0001,0.00007
170,44.988,-0.01715,-0.01951,-0.02336,-0.00029,-0.00015,-0.00002
170,44.989,-0.01036,-0.01895,-0.02283,-0.00042,-0.00006,-0.00016
170,44.99,-0.01031,-0.02107,-0.01775,-0.00051,-0.0001,0.00001
170,44.991,-0.01425,-0.01849,-0.02555,-0.0003,-0.00007,-0.00005
170,44.992,-0.01505,-0.01627,-0.01451,-0.00027,-0.00007,-0.00011
170,44.993,-0.0137,-0.00817,-0.02599,-0.00001,-0.00014,0.00003
170,44.994,-0.00582,-0.00868,-0.01385,-0.00014,-0.00028,-0.00011
170,44.995,-0.01819,-0.00921,-0.02056,-0.00017,-0.00004,0.00001
170,44.996,-0.01365,-0.00943,-0.02244,-0.00023,0,-0.00008
170,44.997,-0.01344,-0.00301,-0.01373,-0.00005,-0.00008,-0.00005
170,44.998,-0.00313,-0.01983,-0.02141,-0.00053,-0.00009,-0.00003
170,44.999,-0.02013,-0.01399,-0.01742,-0.00008,0.00003,-0.00004
170,45,-0.01285,-0.0011,-0.02631,0.00008,-0.00008,-0.00003
170,45.001,-0.0104,-0.0006,-0.01837,-0.00018,-0.00006,-0.00009
170,45.002,-0.0181,-0.01146,-0.02412,-0.00015,0.0002,0.00005
170,45.003,-0.01184,-0.00705,-0.01426,-0.00031,-0.00008,-0.00008
170,45.004,-0.01946,-0.01302,-0.02077,-0.00035,0.00008,-0.00012
170,45.005,-0.01865,-0.02578,-0.01978,-0.00056,0.00013,0.00007
170,45.006,-0.01042,-0.00726,-0.0125,-0.00027,-0.00008,0.00003
170,45.007,-0.0148,-0.00873,-0.02246,-0.00014,0.00005,0
170,45.008,-0.01576,-0.00418,-0.01609,-0.00015,0.00003,-0.00021
170,45.009,-0.01397,-0.00358,-0.01924,-0.00005,-0.00014,0.00015
170,45.01,-0.0104,-0.00797,-0.01787,-0.00012,-0.00009,0.00001
170,45.011,-0.01601,-0.00586,-0.02141,-0.00017,0.00002,-0.00002
170,45.012,-0.01312,-0.00871,-0.02269,-0.00014,0.00003,-0.00003
170,45.013,-0.0212,-0.0142,-0.02037,-0.00033,0.00008,-0.00006
170,45.014,-0.01858,-0.00134,-0.02145,-0.00013,-0.00009,-0.00011
170,45.015,-0.01657,-0.01462,-0.01793,-0.00015,0.00004,-0.00007
170,45.016,-0.01281,-0.0194,-0.02085,-0.00034,-0.00004,-0.00003
170,45.017,-0.01852,-0.01623,-0.02523,-0.00012,0.00006,-0.00001
170,45.018,-0.02264,-0.01926,-0.0247,-0.00033,0.00019,0.00007
170,45.019,-0.00959,-0.0108,-0.01947,-0.00034,0.00003,-0.00007
170,45.02,-0.0178,-0.01078,-0.02667,-0.00005,0.00005,-0.00006
170,45.021,-0.01722,-0.00652,-0.017,-0.00029,0.00002,0.00003
170,45.022,-0.02272,-0.01006,-0.02575,-0.00022,0.00004,0.00013
170,45.023,-0.01827,-0.00523,-0.015,-0.00023,0.00005,0.00001
170,45.024,-0.00798,-0.00844,-0.02042,-0.00019,-0.00011,-0.00014
170,45.025,-0.02064,0.00005,-0.01839,0.00002,0.00018,-0.00014
170,45.026,-0.0189,-0.00727,-0.01885,-0.00006,-0.00002,-0.00001
170,45.027,-0.02432,-0.0079,-0.01841,-0.00011,0.00009,-0.00003
170,45.028,-0.01888,-0.01217,-0.02422,-0.00027,-0.00007,-0.00009
170,45.029,-0.01168,-0.01352,-0.02001,-0.00035,-0.00004,-0.00004
170,45.03,-0.01788,-0.00968,-0.01478,-0.00018,0.00002,-0.00004
170,45.031,-0.0161,0.00058,-0.01847,-0.00005,0.00009,0.00011
170,45.032,-0.01828,-0.01059,-0.00903,-0.00016,0.00008,-0.00003
170,45.033,-0.0138,-0.00624,-0.02327,-0.00009,-0.00006,0.00003
170,45.034,-0.00931,-0.0112,-0.02873,-0.00022,-0.00018,0.0001
170,45.035,-0.00321,-0.01321,-0.01384,-0.00028,-0.00003,-0.00003
170,45.036,-0.00947,-0.01383,-0.02304,-0.00028,-0.0003,0.00002
170,45.037,-0.01324,-0.01791,-0.0155,-0.00022,0.00003,0.00009
170,45.038,-0.01931,-0.02746,-0.02288,-0.00047,-0.00013,-0.00007
170,45.039,-0.01574,-0.01882,-0.01885,-0.00039,-0.00018,0
170,45.04,-0.01366,-0.00642,-0.01615,-0.00009,0.0001,0.00001
170,45.041,-0.01961,-0.02246,-0.01772,-0.00046,-0.00008,-0.00017
170,45.042,-0.01124,-0.01139,-0.01843,-0.00009,0.00011,0
170,45.043,-0.02165,-0.00391,-0.02162,-0.00017,0.0001,-0.00001
170,45.044,-0.01204,-0.00734,-0.01991,-0.00023,-0.00008,-0.00003
170,45.045,-0.00972,-0.01608,-0.01659,-0.00025,-0.00008,0.00005
170,45.046,-0.01314,-0.00572,-0.01859,-0.0002,-0.00005,-0.00006
170,45.047,-0.0182,0.00551,-0.02737,0.00021,-0.00002,-0.00009
170,45.048,-0.00765,-0.01024,-0.02076,-0.00022,-0.00003,-0.0001
170,45.049,-0.01204,-0.00262,-0.01493,0.00003,-0.00009,-0.00004
170,45.05,-0.02026,-0.00649,-0.01764,-0.00002,0.00009,-0.00009
170,45.051,-0.00598,-0.01026,-0.01677,-0.00027,-0.00003,0.00008
170,45.052,-0.00225,-0.00582,-0.02203,0.00004,-0.00006,-0.0001
170,45.053,-0.01301,-0.00737,-0.0177,-0.00018,0.00003,0.00012
170,45.054,-0.01583,-0.01263,-0.01588,-0.00025,-0.00001,0.00006
170,45.055,-0.01718,-0.01261,-0.01626,-0.0002,0.00007,-0.00004
170,45.056,-0.01817,-0.00486,-0.01976,-0.00019,0.00003,0.00018
170,45.057,-0.02398,-0.00558,-0.0181,-0.00014,0.00017,0
170,45.058,-0.00875,-0.0163,-0.01439,-0.00039,-0.00013,0.00003
170,45.059,-0.01395,-0.0018,-0.02263,-0.00009,-0.00003,-0.00001
170,45.06,-0.01902,-0.01064,-0.01812,-0.00017,0.00006,-0.00005
170,45.061,-0.01119,-0.00869,-0.02046,-0.00021,-0.00009,0.00008
170,45.062,-0.00833,-0.00743,-0.01957,-0.00018,-0.00011,0.00024
170,45.063,-0.00796,-0.00921,-0.01575,-0.00014,-0.00016,0.00005
170,45.064,-0.02313,-0.01032,-0.01175,-0.0003,0.00007,0.00005
170,45.065,-0.0131,0.00049,-0.02111,-0.00007,-0.00011,0.00016
170,45.066,-0.01517,0.00197,-0.01061,-0.00001,0.00001,-0.00007
170,45.067,-0.0094,-0.00912,-0.02834,-0.00012,-0.00002,0.00014
170,45.068,-0.01937,-0.01185,-0.0182,-0.00031,0.00012,0.00008
170,45.069,-0.01194,-0.00593,-0.01604,-0.00015,-0.0001,0.00013
170,45.07,-0.00597,-0.00933,-0.0229,-0.00032,-0.00019,0.00021
170,45.071,-0.0184,-0.01182,-0.0213,-0.00017,0.00005,-0.00006
170,45.072,-0.02903,-0.00198,-0.02343,-0.0002,0.00024,-0.00003
170,45.073,-0.0174,-0.00785,-0.01429,-0.00023,-0.00007,-0.00009
170,45.074,-0.01483,-0.01733,-0.01821,-0.00041,0.00004,0.00008
170,45.075,-0.00574,-0.00881,-0.01792,-0.0003,-0.0001,0.0001
170,45.076,-0.01913,-0.01342,-0.01555,-0.0004,0.00008,0.00021
170,45.077,-0.02649,-0.01597,-0.02175,-0.00044,0.00023,0.0001
170,45.078,-0.0239,-0.01246,-0.01513,-0.0002,0.00016,0.00014
170,45.079,-0.02327,-0.00495,-0.02512,0.00008,0.00021,0.00009
170,45.08,-0.01989,-0.00886,-0.01956,-0.00029,0.00017,-0.00007
170,45.081,-0.02058,-0.00618,-0.01745,-0.00016,0.00018,0.00006
170,45.082,-0.02049,-0.01246,-0.01238,-0.00032,0.00022,0.00003
170,45.083,-0.02262,-0.01459,-0.02347,-0.0002,0.00024,-0.0001
170,45.084,-0.02183,-0.02639,-0.01895,-0.00029,0.00017,0.00004
170,45.085,-0.01968,-0.01906,-0.01558,-0.00044,0.00013,0.00008
170,45.086,-0.01223,-0.01603,-0.02229,-0.00022,-0.00001,-0.00005
170,45.087,-0.00079,-0.01137,-0.01717,-0.00019,-0.00036,-0.00009
170,45.088,-0.01173,-0.00921,-0.01818,-0.00018,-0.0002,0
170,45.089,-0.01856,-0.00806,-0.01994,-0.00024,0.00011,-0.00008
170,45.09,-0.02106,-0.00313,-0.01621,0.00004,0.00017,0.00015
170,45.091,-0.01754,-0.00003,-0.01838,-0.00013,0.00009,0.00002
170,45.092,-0.01472,0.00439,-0.01903,0.00007,0.00001,-0.00004
170,45.093,-0.02385,-0.00881,-0.02485,-0.00017,0.0002,0
170,45.094,-0.0148,-0.00101,-0.01359,-0.00013,0.00009,-0.00003
170,45.095,-0.01481,-0.00173,-0.01521,0.0001,0.00001,0.00005
170,45.096,-0.01162,0.00086,-0.01214,-0.00022,0.00011,-0.00009
170,45.097,-0.0133,-0.00266,-0.02071,0.00005,-0.00001,-0.00005
170,45.098,-0.01702,-0.00498,-0.00688,-0.00029,0.00009,0.00003
170,45.099,-0.00587,-0.02013,-0.01335,-0.00051,-0.00013,-0.0001
170,45.1,-0.02098,-0.01977,-0.01963,-0.00029,0.0001,-0.00021
170,45.101,-0.01754,-0.00591,-0.01141,-0.00035,0.00012,-0.00024
170,45.102,-0.016,-0.01107,-0.01689,-0.00024,0.00009,0.00002
170,45.103,-0.01468,-0.01334,-0.01045,-0.00041,0.00003,0.00014
170,45.104,-0.01483,0.00481,-0.01429,-0.00004,0.00002,-0.00004
170,45.105,-0.02046,0.00084,-0.01683,0,0.00021,0.00007
170,45.106,-0.0109,-0.01818,-0.02022,-0.00032,-0.00003,0.00003
170,45.107,-0.01318,-0.0029,-0.01806,0.00004,0.00004,-0.00007
170,45.108,-0.01097,-0.00997,-0.01678,-0.00013,0.00003,-0.00007
170,45.109,-0.01444,-0.00593,-0.01963,-0.00017,0.00003,-0.00009
170,45.11,-0.01986,-0.01082,-0.01799,-0.0001,0.0001,-0.00006
170,45.111,-0.02313,-0.002,-0.02137,-0.00017,0.00011,0.00021
170,45.112,-0.00522,-0.01226,-0.01762,-0.00018,-0.00012,-0.00005
170,45.113,-0.00505,-0.00412,-0.01837,-0.00025,-0.00019,0
170,45.114,-0.01645,-0.00104,-0.01704,-0.0002,0.00011,0.00027
170,45.115,-0.01929,-0.00695,-0.02006,-0.00014,0.00001,0.00008
170,45.116,-0.02041,-0.00787,-0.01805,-0.00032,0.00014,0
170,45.117,-0.01384,-0.00843,-0.01742,-0.00034,0,-0.00009
170,45.118,-0.01198,-0.00583,-0.02074,-0.00018,-0.00014,-0.00005
170,45.119,-0.01919,-0.01281,-0.0221,-0.0002,0.00018,-0.00009
170,45.12,-0.02461,-0.01325,-0.01831,-0.00029,0.00024,-0.00012
170,45.121,-0.01862,-0.01042,-0.01686,-0.00014,-0.00002,-0.00018
170,45.122,-0.02562,-0.00327,-0.01055,-0.00019,0.00036,-0.00014
170,45.123,-0.02128,-0.01381,-0.02372,-0.0002,0.00016,0.00006
170,45.124,-0.01275,-0.01069,-0.01775,-0.00036,0.00004,-0.00012
170,45.125,-0.02133,-0.0146,-0.0178,-0.00031,0.00014,0.00011
170,45.126,-0.01829,-0.00636,-0.01481,-0.00017,0.00014,0.00009
170,45.127,-0.01342,-0.01025,-0.00911,-0.00027,-0.00011,0.00002
170,45.128,-0.00916,-0.01662,-0.01996,-0.00042,-0.00014,-0.00005
170,45.129,-0.01101,-0.01419,-0.01896,-0.00027,-0.00002,-0.00013
170,45.13,-0.0233,-0.00562,-0.01958,-0.00024,0.00019,0.00009
170,45.131,-0.017,-0.00569,-0.01803,-0.00012,-0.00003,-0.00002
170,45.132,-0.01131,-0.00551,-0.01411,-0.00013,-0.00013,0.00003
170,45.133,-0.02691,-0.00658,-0.01776,-0.00016,0.00014,0.00003
170,45.134,-0.01052,-0.01043,-0.0218,-0.00017,-0.00002,-0.00013
170,45.135,-0.01374,-0.01058,-0.01436,-0.00027,0.00004,-0.00005
170,45.136,-0.01476,-0.0063,-0.01998,-0.00024,0.00001,0.00015
170,45.137,-0.01493,-0.01439,-0.0154,-0.00031,0.00004,-0.00003
170,45.138,-0.01365,0.00136,-0.01656,0,0.00009,-0.00009
170,45.139,-0.02109,-0.01323,-0.00984,-0.00024,0.00018,-0.0002
170,45.14,-0.01652,-0.01462,-0.0238,-0.00025,-0.00004,-0.00004
170,45.141,-0.01402,-0.01447,-0.0069,-0.00031,0.00004,-0.0001
170,45.142,-0.02362,-0.00289,-0.02527,0.00001,0.00014,0.00001
170,45.143,-0.0143,-0.00291,-0.01429,-0.0001,-0.00014,-0.00003
170,45.144,-0.01408,-0.00382,-0.01027,-0.00016,-0.00009,0.00009
170,45.145,-0.01986,-0.00502,-0.01815,-0.00004,0.00003,0.00009
170,45.146,-0.02019,-0.0102,-0.02148,-0.00029,0.00016,-0.00003
170,45.147,-0.01998,-0.01696,-0.01827,-0.00032,0.00012,0.00001
170,45.148,-0.00839,-0.01536,-0.01254,-0.00023,-0.00001,0.00013
170,45.149,-0.02061,-0.01145,-0.01818,-0.00014,0.00011,-0.00003
170,45.15,-0.00974,-0.01063,-0.02032,-0.00025,0.00002,0.00012
170,45.151,-0.00526,-0.00569,-0.02184,-0.00008,-0.0002,0.00007
170,45.152,-0.00668,-0.00634,-0.01321,-0.00015,-0.00015,0.00003
170,45.153,-0.00562,-0.00105,-0.01495,-0.00001,-0.00018,-0.00009
170,45.154,-0.01741,-0.01008,-0.01266,-0.00015,0.0001,0.00003
170,45.155,-0.0151,-0.01915,-0.00576,-0.00044,0.0001,-0.00002
170,45.156,-0.00967,-0.02148,-0.02221,-0.00038,-0.00005,0.00001
170,45.157,-0.02085,-0.00281,-0.00587,-0.00017,0.00012,0.00002
170,45.158,-0.01932,-0.02408,-0.0214,-0.00045,0.00012,0.00005
170,45.159,-0.01947,-0.00574,-0.01552,-0.00027,0.00001,0.00002
170,45.16,-0.01758,-0.00688,-0.01424,-0.00013,-0.00005,0.00005
170,45.161,-0.01858,-0.01037,-0.02003,-0.00025,0.00009,0.00016
170,45.162,-0.02586,-0.01093,-0.01918,-0.00013,0.00028,-0.00014
170,45.163,-0.01578,-0.00658,-0.02234,-0.0002,0.00007,-0.00005
170,45.164,-0.0157,-0.00584,-0.0193,-0.00028,0.0001,-0.00003
170,45.165,-0.01023,-0.00284,-0.01021,-0.00007,-0.00006,0.00016
170,45.166,-0.01416,-0.00549,-0.01646,-0.00014,-0.00005,0.00002
170,45.167,-0.01306,-0.01035,-0.01373,-0.00007,0.00005,0.00009
170,45.168,-0.02218,-0.01564,-0.01623,-0.00022,0.00023,0.00014
170,45.169,-0.01659,-0.00314,-0.01073,-0.00017,0.00002,0.00015
170,45.17,-0.01829,-0.01179,-0.0171,-0.00023,0.00018,0.00012
170,45.171,-0.01922,-0.02067,-0.01116,-0.00057,0.00003,-0.00001
170,45.172,-0.01857,-0.01638,-0.01805,-0.00034,-0.00003,-0.00006
170,45.173,-0.02007,-0.02962,-0.0194,-0.0006,0.00009,0.00013
170,45.174,-0.01807,-0.01174,-0.009,-0.00027,0.00005,0.00007
170,45.175,-0.01151,-0.00763,-0.0217,-0.00023,0,0.00008
170,45.176,-0.01456,-0.00635,-0.00835,-0.00022,0,0.00002
170,45.177,-0.0175,-0.01269,-0.013,-0.00029,0,0
170,45.178,-0.01246,-0.00995,-0.01695,-0.00024,0,0.00005
170,45.179,-0.01813,-0.00041,-0.01602,-0.00017,0.00009,-0.00003
170,45.18,-0.02109,-0.00824,-0.01223,-0.00027,0.00004,0
170,45.181,-0.01285,-0.00713,-0.01909,-0.00023,-0.00006,0.00004
170,45.182,-0.01323,-0.01384,-0.01539,-0.00033,0.00023,-0.00002
170,45.183,-0.02081,-0.00573,-0.00972,-0.00014,0.0001,-0.00009
170,45.184,-0.01793,-0.01554,-0.01496,-0.0004,0.00014,-0.00016
170,45.185,-0.00683,-0.0106,-0.0146,-0.00016,-0.00009,-0.00007
170,45.186,-0.01965,-0.00618,-0.01273,-0.00025,0.00006,0.00001
170,45.187,-0.02168,-0.00215,-0.01494,0.00004,0.00019,0.00002
170,45.188,-0.01974,-0.01829,-0.01554,-0.00029,0.00016,0.00019
170,45.189,-0.01488,-0.01137,-0.0156,-0.00037,0.00001,-0.00001
170,45.19,-0.02082,0.00155,-0.02039,0.00008,0.00008,0.00005
170,45.191,-0.01551,-0.0051,-0.01524,-0.00023,0.00011,0
170,45.192,-0.01117,-0.0066,-0.02655,-0.00009,-0.00004,-0.00003
170,45.193,-0.01378,-0.0104,-0.01933,-0.00009,0.00001,0.00012
170,45.194,-0.01959,-0.0128,-0.00811,-0.00041,0.00019,0.00007
170,45.195,-0.01701,-0.01599,-0.0187,-0.00024,0.00007,-0.00003
170,45.196,-0.01399,-0.01209,-0.01583,-0.0003,-0.00007,-0.00005
170,45.197,-0.00232,-0.00295,-0.01172,-0.00006,-0.00012,0.00002
170,45.198,-0.02384,-0.00218,-0.00855,-0.00003,0.00026,-0.00013
170,45.199,-0.02073,-0.01238,-0.01474,-0.00013,0.00012,0.00002
170,45.2,-0.00596,-0.00687,-0.01554,-0.00014,-0.00009,-0.00007
170,45.201,-0.01527,-0.00856,-0.01849,-0.00027,0.00001,-0.00004
170,45.202,-0.01715,-0.01307,-0.01504,-0.00036,0.00006,-0.00006
170,45.203,-0.01971,-0.01188,-0.00842,-0.0002,0.0001,-0.00011
170,45.204,-0.01762,-0.00914,-0.01664,-0.00016,0.00008,-0.00009
170,45.205,-0.021,-0.00416,-0.01058,-0.00012,0.00019,-0.00011
170,45.206,-0.01282,-0.0156,-0.01224,-0.00037,0.00007,0.00005
170,45.207,-0.01175,-0.01032,-0.01396,-0.00027,0.00009,0.00011
170,45.208,-0.02779,-0.01187,-0.01876,-0.00024,0.00025,0.00006
170,45.209,-0.01983,-0.00941,-0.01412,-0.00012,0.00014,0.00012
170,45.21,-0.0219,-0.0008,-0.02053,-0.00006,0.00029,-0.00003
170,45.211,-0.01772,-0.02561,-0.01148,-0.00055,0.00014,-0.00002
170,45.212,-0.02646,-0.00765,-0.01573,-0.00015,0.00036,-0.00008
170,45.213,-0.01426,-0.00488,-0.01336,-0.00021,0.00018,0.00007
170,45.214,-0.00722,-0.00046,-0.0122,-0.00001,-0.00019,-0.00011
170,45.215,-0.01233,-0.01393,-0.0131,-0.0004,-0.00002,0.00003
170,45.216,-0.00632,-0.00182,-0.01567,0.00001,-0.00013,0.00003
170,45.217,-0.01917,-0.005,-0.01069,-0.00017,0.00019,0.00002
170,45.218,-0.02117,-0.01095,-0.01605,-0.00027,0.00017,0.00008
170,45.219,-0.01212,-0.00776,-0.00218,-0.00029,-0.00016,0.00013
170,45.22,-0.02274,-0.01912,-0.01844,-0.0005,0.00025,-0.00003
170,45.221,-0.00693,-0.01519,-0.01428,-0.00024,-0.00004,0.00003
170,45.222,-0.01574,-0.00573,-0.01446,0,0.00018,-0.00007
170,45.223,-0.01267,-0.00471,-0.01428,-0.00008,0.00006,-0.00013
170,45.224,-0.01185,0.00213,-0.00719,-0.00004,0.00009,0.00019
170,45.225,-0.01375,-0.00222,-0.01628,-0.00004,0.00006,-0.00004
170,45.226,-0.0077,-0.00294,-0.01409,-0.00015,-0.00006,-0.0001
170,45.227,-0.00813,-0.00761,-0.01149,-0.00022,-0.00009,-0.00011
170,45.228,-0.01373,-0.00033,-0.0151,-0.00003,-0.00004,0.00003
170,45.229,-0.02374,-0.00502,-0.00788,-0.00004,0.00026,0
170,45.23,-0.02481,-0.00688,-0.01734,-0.00009,0.00019,-0.00009
170,45.231,-0.02014,-0.00997,-0.01449,-0.00022,0.0001,0.00015
170,45.232,-0.01392,-0.01156,-0.01645,-0.00029,-0.00005,0.00007
170,45.233,-0.01826,-0.01349,-0.00999,-0.00033,0.00012,-0.00008
170,45.234,-0.02104,-0.01186,-0.01073,-0.00022,0.00023,-0.00013
170,45.235,-0.01704,-0.00828,-0.01711,-0.00017,0.00002,-0.00006
170,45.236,-0.01051,-0.01326,-0.01144,-0.00021,-0.00009,0.0001
170,45.237,-0.00985,-0.009,-0.0164,-0.00026,-0.00009,0.00006
170,45.238,-0.01197,-0.00942,-0.01395,-0.00041,-0.00003,-0.00002
170,45.239,-0.0118,-0.01587,-0.01065,-0.00033,0.00003,-0.00012
170,45.24,-0.00872,-0.00525,-0.0152,-0.00017,-0.00015,0.00004
170,45.241,-0.01171,-0.00648,-0.01558,-0.00007,-0.00005,0.00001
170,45.242,-0.00513,-0.02163,-0.00031,-0.00051,-0.00017,0.00001
170,45.243,-0.02034,-0.0105,-0.00472,-0.00037,0.00009,0.00009
170,45.244,-0.02614,-0.01306,-0.02016,-0.00019,0.00027,0.00001
170,45.245,-0.01605,-0.00798,-0.00652,-0.00031,0.00006,-0.00002
170,45.246,-0.02037,-0.01439,-0.02078,-0.0002,0.00014,-0.00006
170,45.247,-0.01568,-0.01087,-0.00718,-0.00027,0.00011,0.00001
170,45.248,-0.01114,-0.00994,-0.01391,-0.00033,-0.00006,-0.00012
170,45.249,-0.01187,-0.01098,-0.01236,-0.00026,-0.00006,-0.00014
170,45.25,-0.00926,-0.00919,-0.00929,-0.00021,-0.0001,0.00002
170,45.251,-0.00369,-0.01467,-0.01328,-0.00023,-0.00008,0.00011
170,45.252,-0.0082,-0.00813,-0.01444,-0.00012,-0.00011,0.00023
170,45.253,-0.02206,-0.00209,-0.00922,-0.00014,0.00012,-0.00004
170,45.254,-0.01637,-0.00961,-0.00739,-0.00031,0.00014,0.00004
170,45.255,-0.01604,-0.01206,-0.01911,-0.00024,0.00019,0.00012
170,45.256,-0.00411,-0.01988,-0.02134,-0.00043,-0.00008,-0.00015
170,45.257,-0.01537,-0.0141,-0.01493,-0.00024,0.00006,-0.00004
170,45.258,-0.02919,-0.01308,-0.01438,-0.0004,0.00032,-0.00005
170,45.259,-0.01239,-0.00141,-0.01701,-0.00009,0.00011,-0.00001
170,45.26,-0.01373,-0.01133,-0.01392,-0.00019,0.00003,0
170,45.261,-0.0074,-0.01675,-0.01151,-0.00026,-0.00011,-0.00009
170,45.262,-0.018,-0.00271,-0.01139,-0.00008,-0.00005,-0.0001
170,45.263,-0.02394,-0.00089,-0.01043,-0.0001,0.0002,-0.00015
170,45.264,-0.01492,-0.00932,-0.01076,-0.00018,0.00008,0.00003
170,45.265,-0.01092,-0.00178,-0.01343,-0.00004,-0.00005,0.00003
170,45.266,-0.01378,-0.00424,-0.01802,-0.00003,-0.00004,0.00005
170,45.267,-0.01555,-0.01772,-0.01291,-0.00037,0.00008,0.00011
170,45.268,-0.01849,-0.01406,-0.01628,-0.00019,0.00017,-0.00007
170,45.269,-0.01382,-0.01315,-0.01747,-0.00039,0.00011,-0.00018
170,45.27,-0.00692,-0.00669,-0.01845,-0.00007,-0.00007,-0.00004
170,45.271,-0.01823,-0.01102,-0.0092,-0.00026,0.00003,0.00005
170,45.272,-0.02151,-0.00493,-0.01722,-0.00008,0.00008,-0.00009
170,45.273,-0.01324,-0.007,-0.02041,0.00006,-0.00005,0.00005
170,45.274,-0.00596,-0.00291,-0.01082,-0.00016,-0.00017,-0.00008
170,45.275,-0.01,-0.00616,-0.02292,-0.00002,-0.00008,-0.00006
170,45.276,-0.01017,-0.01407,-0.01306,-0.0003,0.00002,-0.00006
170,45.277,-0.00665,-0.00963,-0.01795,-0.00009,-0.00019,0.0001
170,45.278,-0.01189,-0.02274,-0.01663,-0.00042,-0.00003,-0.00017
170,45.279,-0.01033,-0.00943,-0.01032,-0.00017,0.00006,-0.00015
170,45.28,-0.00339,-0.00681,-0.01539,-0.0002,-0.00015,-0.00019
170,45.281,-0.01563,-0.00251,-0.0149,-0.00002,0.00015,0.00001
170,45.282,-0.02213,-0.00983,-0.00868,-0.00027,0.00014,-0.00003
170,45.283,-0.01378,-0.01332,-0.01278,-0.00036,0.00002,0.00005
170,45.284,-0.01305,-0.00838,-0.01406,-0.00024,0.00006,0.0002
170,45.285,-0.00881,-0.00852,-0.00706,-0.0002,-0.0001,0.00013
170,45.286,-0.00756,-0.00797,-0.01484,-0.00027,-0.00014,0.00004
170,45.287,-0.0158,0.0018,-0.01302,-0.00003,-0.00003,-0.00009
170,45.288,-0.02008,-0.00514,-0.0112,-0.00002,0.00007,0.00004
170,45.289,-0.01474,-0.01175,-0.01606,-0.00039,0.00013,0
170,45.29,-0.00903,-0.01407,-0.0124,-0.00012,-0.00018,-0.00009
170,45.291,-0.01443,-0.00779,-0.01544,-0.00019,0.00017,-0.00011
