Timestamp(ns),Fx,Fy,Fz,Mx,My,Mz,与前一帧相差ns,与前一帧相差us
2211269100,0.535802543,0.344692945,-0.834056616,0.009715111,0.005730258,0.028860193,,
2212262500,0.549834967,0.345489949,-0.836888373,0.009730099,0.005508413,0.0289318,,
2213252800,0.539296329,0.343105376,-0.837031364,0.009760631,0.005735937,0.028841153,,
2214228100,0.531178057,0.351912916,-0.83538413,0.009957462,0.005893691,0.028871996,,
2215163600,0.547702193,0.344587386,-0.837565601,0.009909071,0.00562984,0.028854474,,
2216248000,0.543635607,0.347638488,-0.831287682,0.00976959,0.005582261,0.029003218,,
2217278100,0.54027009,0.343375206,-0.830354691,0.009717393,0.005625812,0.029059418,,
2218168800,0.533285797,0.339220852,-0.833645582,0.009710666,0.005825561,0.029005488,,
2219186600,0.537375748,0.343744099,-0.832555234,0.009654417,0.005776544,0.028829474,,
2220186000,0.541625321,0.354207814,-0.836013734,0.009930769,0.005653788,0.028946765,,
2221171800,0.548613906,0.343980759,-0.831837177,0.009760979,0.00550041,0.028703934,,
2222159800,0.558557749,0.345897198,-0.835151792,0.009758237,0.005386207,0.028789174,,
2223141800,0.557680249,0.339313835,-0.828689337,0.009646563,0.005316216,0.028949793,,
2224134500,0.559025943,0.34518528,-0.832728386,0.009674291,0.005262538,0.028925458,,
2225144700,0.553371608,0.350901216,-0.837469876,0.00983512,0.005426728,0.028996082,,
2226129600,0.54467845,0.342745513,-0.834078133,0.009768574,0.005661898,0.02892537,,
2227139300,0.53966713,0.33467418,-0.835784793,0.009551249,0.005634013,0.028777363,,
2228197700,0.545239985,0.343391865,-0.832418501,0.009715621,0.005632307,0.028608458,,
2229188000,0.543391228,0.343194038,-0.830084085,0.009693268,0.005668244,0.028840668,,
2230186600,0.531552434,0.336473733,-0.835906506,0.009533788,0.005878153,0.029014897,,
2231196400,0.549138308,0.34666121,-0.835351944,0.009666655,0.005535599,0.028965592,,
2232159000,0.54217428,0.362343937,-0.835587025,0.010016558,0.005645808,0.028956363,,
2233170300,0.539790392,0.353429288,-0.831148028,0.009850214,0.005692726,0.028882802,,
2234203000,0.537595868,0.341927171,-0.839235842,0.009687849,0.005722398,0.028931918,,
2235159000,0.54452008,0.347201258,-0.835963368,0.009852759,0.00551891,0.028963806,,
2236126000,0.54130286,0.352024525,-0.832619607,0.009897884,0.005633982,0.028876545,,
2237101700,0.544161439,0.351949513,-0.833109319,0.009863161,0.005562203,0.028963074,,
2238111000,0.552599251,0.339549422,-0.835116565,0.009710837,0.005430392,0.028992649,,
2239116300,0.553468645,0.339494169,-0.831569612,0.009648014,0.005391518,0.029016828,,
2240100800,0.555752456,0.338248819,-0.83056891,0.009651961,0.005428958,0.028813332,,
2241087900,0.545299768,0.340742797,-0.834448636,0.009760335,0.00566892,0.028925983,,
2242101800,0.545672178,0.350106925,-0.832834899,0.009850131,0.005609287,0.028751403,,
2243087500,0.547874331,0.334775239,-0.832144618,0.009450515,0.005549739,0.028801743,,
2244101700,0.54861629,0.335300535,-0.838572979,0.009583144,0.005590923,0.028924631,,
2245088000,0.541046023,0.345059037,-0.835237086,0.00974082,0.005687498,0.028842494,,
2246098800,0.537702501,0.335805982,-0.839324892,0.009650431,0.005825603,0.028806025,,
2247088000,0.539005995,0.34260416,-0.832324445,0.009757564,0.005710847,0.028933816,,
2248099200,0.547283471,0.349004567,-0.832162023,0.009886377,0.005552946,0.028904987,,
2249095800,0.54848063,0.345874727,-0.834869742,0.009823714,0.005536982,0.029005511,,
2250106800,0.544206262,0.341186047,-0.833812296,0.009648821,0.005624798,0.028932489,,
2251162800,0.542839766,0.347572148,-0.833226383,0.009822372,0.00569226,0.028808851,,
2252108200,0.548218846,0.34101066,-0.834864855,0.009660571,0.005555333,0.0287397,,
2253101700,0.562756479,0.341817737,-0.832614839,0.00972894,0.005291127,0.028802287,,
2254063500,0.554547131,0.352198958,-0.829421699,0.009888553,0.005449633,0.028908715,,
2255124200,0.546373367,0.355361134,-0.832392395,0.010037009,0.005551159,0.029064815,,
2256107100,0.552782357,0.343897581,-0.83492589,0.009607461,0.005545217,0.028981866,,
2257083500,0.535839915,0.351038545,-0.834997416,0.009863066,0.00586944,0.028955804,,
2258097700,0.536487341,0.34825331,-0.832493126,0.009870376,0.005755177,0.028895086,,
2259088000,0.543465018,0.352543682,-0.835345149,0.009864921,0.005706685,0.028782999,,
2260109400,0.547949016,0.340941429,-0.832307279,0.009680535,0.005581923,0.028771615,,
2261115000,0.543097913,0.348160625,-0.832765758,0.00981241,0.005541588,0.028769588,,
2262088600,0.540141761,0.348301589,-0.833350003,0.00986683,0.005714116,0.028790932,,
2263168300,0.533787131,0.350653738,-0.83774507,0.009771935,0.005775827,0.028862763,,
2264099600,0.532375693,0.360475451,-0.832502306,0.009989025,0.005889593,0.028788842,,
2265048200,0.539486349,0.34167394,-0.832308829,0.009731083,0.005735831,0.028629275,,
2266105200,0.548614681,0.343783498,-0.832667649,0.009770838,0.005581438,0.028767925,,
2267092500,0.549393058,0.348913431,-0.835091889,0.009884662,0.005586265,0.029024621,,
2268087900,0.548874259,0.358360529,-0.836921751,0.010000671,0.005433411,0.029025318,,
2269032300,0.543639839,0.339145839,-0.834949911,0.009686115,0.005572436,0.028940547,,
2270068400,0.552330673,0.343728274,-0.833173454,0.00970731,0.005481197,0.029021399,,
2271048000,0.543325007,0.342366755,-0.834939718,0.009720313,0.005649472,0.028977923,,
2272091900,0.540605903,0.347835034,-0.833219409,0.009841314,0.005637799,0.028875973,,
2273074800,0.547124326,0.34377858,-0.836911857,0.009821459,0.005605617,0.028956672,,
2274095400,0.540305018,0.348340422,-0.833139658,0.00977889,0.005731032,0.028917752,,
2275045500,0.54591316,0.337188542,-0.835724771,0.009629075,0.005587183,0.02873116,,
2276052900,0.536815524,0.331310898,-0.834578633,0.009464067,0.005785832,0.028907469,,
2277046500,0.536610603,0.348219603,-0.834474981,0.009793286,0.005722725,0.028794276,,
2278049000,0.540116727,0.345602602,-0.832379103,0.009768188,0.005690207,0.028980371,,
2279046000,0.523897648,0.351684421,-0.835805535,0.009811125,0.005960289,0.028906295,,
2280057000,0.544475019,0.345290899,-0.833543658,0.009719837,0.005580849,0.028938146,,
2281007200,0.545369744,0.345688522,-0.833851576,0.009715158,0.005461127,0.028958932,,
2282007800,0.547966599,0.341252297,-0.83183217,0.009705562,0.005490718,0.028963355,,
2283092200,0.545475483,0.343521178,-0.833331525,0.009821584,0.005545207,0.028931262,,
2284005600,0.547106683,0.334238589,-0.83060056,0.009555935,0.005523319,0.028778521,,
2285007600,0.537454545,0.340922207,-0.831685066,0.009753245,0.005739245,0.029034436,,
2286062200,0.545788229,0.342469513,-0.834358275,0.009731922,0.005562841,0.028755948,,
2287021500,0.544704437,0.340956062,-0.836196184,0.009817173,0.005552994,0.028715439,,
2288039100,0.545098066,0.349614918,-0.839087009,0.009915125,0.005541741,0.028896617,,
2289034500,0.542571247,0.348463118,-0.834722221,0.009925701,0.005625634,0.028813979,,
2290018500,0.537701786,0.340455532,-0.832613051,0.009853081,0.005714094,0.028917056,,
2290979500,0.546111286,0.345370829,-0.834458172,0.009857092,0.005525741,0.028870823,,
2292009200,0.544191122,0.343402863,-0.833295226,0.009736083,0.005611497,0.028956065,,
2292976000,0.55865258,0.344000012,-0.835528612,0.009685245,0.005332939,0.029022949,,
2293967200,0.550999522,0.343147963,-0.831487894,0.009687112,0.005473866,0.028969251,,
2294979700,0.547709942,0.341684192,-0.831549644,0.009685284,0.005501173,0.028947746,,
2295967600,0.545605123,0.343012989,-0.828838587,0.009637937,0.005568014,0.028848568,,
2296981200,0.535599172,0.349403858,-0.829998255,0.009833759,0.005773918,0.028865326,,
2297967900,0.540935874,0.338265002,-0.833813071,0.009611219,0.005668529,0.028943768,,
2298978900,0.545177996,0.348041147,-0.830757201,0.009813728,0.005610977,0.029028574,,
2300012300,0.550018489,0.341609716,-0.837347984,0.009836094,0.005519103,0.028958261,,
2300965300,0.55101645,0.343131393,-0.831421137,0.009715288,0.00551093,0.028803056,,
2301974700,0.549478829,0.345498592,-0.834169149,0.009667058,0.00557033,0.028742172,,
2302970100,0.553690135,0.340174854,-0.83809036,0.009670489,0.005502802,0.028888997,,
2303979000,0.553897917,0.346959412,-0.838270724,0.009781683,0.00547429,0.028980304,,
2305071300,0.538723052,0.352636516,-0.838815272,0.009839118,0.005657744,0.02894556,,
2305999000,0.541004598,0.339982092,-0.830295265,0.009663484,0.005672887,0.028987991,,
2307005800,0.54133004,0.333464086,-0.830196202,0.009551512,0.005666263,0.028955026,,
2307980500,0.546580672,0.344203562,-0.832110524,0.009711966,0.00552689,0.028953839,,
2309014700,0.541795015,0.346409798,-0.833192348,0.00971942,0.005605317,0.028859463,,
2309999900,0.55073595,0.343093544,-0.830165446,0.009721187,0.005521158,0.028825006,,
2310955300,0.533490539,0.341063559,-0.831536293,0.009643974,0.005800267,0.028892869,,
2311939100,0.535755754,0.336048126,-0.833219767,0.009621662,0.00578318,0.028935796,,
2312964800,0.551425099,0.341401547,-0.834927082,0.009732821,0.005500747,0.028854169,,
2313962900,0.549853802,0.343612254,-0.833020508,0.009683625,0.005481655,0.028771676,,
2314970300,0.556190729,0.350657463,-0.836508095,0.009764491,0.005444779,0.028839733,,
2315961900,0.544455409,0.345564753,-0.837008595,0.009786716,0.005626203,0.02878914,,
2316946600,0.545705855,0.340001196,-0.83022052,0.009650645,0.005576832,0.028852185,,
2317954100,0.551309407,0.339738935,-0.831865191,0.009611599,0.005518056,0.028883293,,
2318968500,0.554422319,0.348246157,-0.833291769,0.009804625,0.005455613,0.029021086,,
2319991300,0.546621323,0.346632123,-0.835675895,0.009780923,0.005570472,0.028893022,,
2320953500,0.56019634,0.340886325,-0.835721552,0.009673758,0.005367433,0.028845152,,
2321961600,0.554982603,0.348887026,-0.833851695,0.009802922,0.00538597,0.029075425,,
2322941700,0.535092771,0.350631386,-0.832259536,0.009890113,0.005671059,0.028878193,,
2323958300,0.549898028,0.349058241,-0.838348985,0.009752964,0.005525679,0.028694903,,
2324975500,0.541640639,0.347285718,-0.834332526,0.009799391,0.005508474,0.028936589,,
2325950300,0.536248267,0.342029452,-0.828925848,0.009640136,0.005711097,0.028691161,,
2326951500,0.546304464,0.34347558,-0.826277912,0.00969553,0.005576527,0.028884074,,
2327977100,0.542554498,0.343660563,-0.832608998,0.009719209,0.005709589,0.02888602,,
2328894100,0.54223907,0.343401194,-0.838645697,0.009821353,0.0056522,0.028856888,,
2329958400,0.539791107,0.346882343,-0.833093286,0.009958704,0.005747519,0.028942831,,
2330929700,0.543719947,0.340023905,-0.834423363,0.009681384,0.005785493,0.028930232,,
2331954300,0.537358105,0.345468342,-0.832561374,0.009792868,0.005807663,0.028992517,,
2332933900,0.548445463,0.358031422,-0.834073126,0.009967289,0.005591352,0.028875455,,
2333958600,0.549008667,0.348948389,-0.830794394,0.009868723,0.005480525,0.028819079,,
2334923600,0.545738578,0.352582455,-0.836155057,0.009988086,0.005604963,0.029058902,,
2335911300,0.540389299,0.351683319,-0.836640239,0.009889756,0.005742702,0.029002139,,
2336907400,0.543013692,0.343801111,-0.837766349,0.009764971,0.005662959,0.02892383,,
2337921400,0.549576342,0.34938848,-0.834331036,0.009842033,0.005494829,0.028764898,,
2338925300,0.540597439,0.339437336,-0.836324811,0.009769124,0.005750448,0.02885364,,
2339938300,0.549948871,0.347754031,-0.83160603,0.009824837,0.005523452,0.028852895,,
2340913300,0.549487233,0.346001297,-0.832009971,0.009812449,0.00547092,0.028922582,,
2341904000,0.547844172,0.34335503,-0.834279835,0.009730497,0.005520715,0.028898735,,
2342932700,0.545723617,0.350439221,-0.831315637,0.009943865,0.005566382,0.028903255,,
2343904600,0.541635573,0.346975386,-0.83187747,0.009865919,0.005722903,0.028857464,,
2344910200,0.550250113,0.342800081,-0.831284285,0.009663519,0.00548523,0.028679088,,
2345890400,0.545733213,0.34257105,-0.832218051,0.009656724,0.005590073,0.028892469,,
2346844700,0.551981986,0.348700255,-0.828574002,0.009857729,0.005448149,0.029001648,,
2347841200,0.549376905,0.339696556,-0.833527684,0.009655346,0.005530075,0.028836101,,
2348833000,0.547158778,0.347495347,-0.835877717,0.009704435,0.005603175,0.028879415,,
2349865800,0.540575027,0.344672412,-0.834954381,0.009721365,0.005783366,0.028942034,,
2350843800,0.548905432,0.351625681,-0.835276008,0.009805501,0.005597413,0.028867094,,
2351844200,0.546872318,0.349140018,-0.830649376,0.009779524,0.005679536,0.028832564,,
2352879900,0.549693406,0.340441257,-0.829339802,0.009724396,0.005541961,0.028784882,,
2353846600,0.551949024,0.350446105,-0.830516279,0.009831061,0.005541504,0.028789453,,
2354842700,0.543745399,0.3540878,-0.830685079,0.009974828,0.005596463,0.028881043,,
2355840700,0.547023058,0.339905232,-0.832367897,0.009660586,0.005567911,0.029006133,,
2356842600,0.54797852,0.349807888,-0.835365713,0.009962081,0.00565121,0.029016616,,
2357837300,0.549865961,0.351811469,-0.832591295,0.009902996,0.005550002,0.02901648,,
2358837500,0.543604374,0.347562492,-0.834651291,0.009735083,0.005677072,0.028916508,,
2359919100,0.539759934,0.346199065,-0.834803283,0.009811984,0.005647954,0.028907932,,
2361052400,0.550848842,0.337839901,-0.832788408,0.009694519,0.005583408,0.028902486,,
2361916400,0.536952794,0.345071226,-0.832807541,0.00987863,0.005698851,0.028792053,,
2362895300,0.53377068,0.353932291,-0.831445396,0.009934679,0.005797054,0.028906971,,
2363849800,0.538231134,0.350325584,-0.835338295,0.009906572,0.005728881,0.028965181,,
2364845000,0.545016706,0.340204358,-0.833926797,0.009640232,0.005701435,0.028834134,,
2365845900,0.543380499,0.344651639,-0.835038781,0.009799106,0.005657355,0.028743118,,
2366880700,0.547411263,0.346401483,-0.836700678,0.009876331,0.005526552,0.028732063,,
2367844600,0.542764008,0.349443913,-0.837925017,0.009859118,0.005691029,0.028842572,,
2368826500,0.556750655,0.342200547,-0.83338666,0.0097826,0.005426287,0.02893227,,
2369853600,0.535370886,0.348609149,-0.830437124,0.009796019,0.005736357,0.029105719,,
2370809000,0.539872468,0.352583706,-0.834741473,0.009887477,0.005679564,0.029074775,,
2371851900,0.542298138,0.344349355,-0.838006675,0.009712683,0.005677106,0.028994437,,
2372892500,0.543517649,0.346337885,-0.831835628,0.009691939,0.005611205,0.028818736,,
2373904800,0.544656873,0.338685185,-0.832987428,0.009689535,0.005576601,0.028732365,,
2374927100,0.548812687,0.344321936,-0.83412528,0.009730326,0.005483869,0.028929384,,
2375917200,0.543681145,0.343039662,-0.837273955,0.009734087,0.005642085,0.028878609,,
2376878400,0.552777231,0.3398,-0.838525891,0.009747635,0.005492963,0.028912116,,
2377796500,0.550676823,0.347898751,-0.837706923,0.009807144,0.005507792,0.029093942,,
2378787700,0.544200003,0.33885771,-0.828243911,0.009647838,0.005674965,0.028976297,,
2379789200,0.538733006,0.351524293,-0.829029143,0.009916378,0.005793003,0.028958393,,
2380781900,0.53570807,0.335686862,-0.836336315,0.00956534,0.005794066,0.02871982,,
2381792500,0.546576977,0.352739543,-0.837637424,0.009928477,0.005600546,0.028737813,,
2382866500,0.545909703,0.352120072,-0.837914765,0.009876476,0.005648803,0.028893096,,
2383778100,0.536079705,0.331068516,-0.834282756,0.009564675,0.005758272,0.028963083,,
2384781900,0.542841136,0.350097328,-0.830900371,0.009796606,0.005652801,0.028923901,,
2385793400,0.538912237,0.344736367,-0.831676841,0.009796656,0.005733113,0.028880326,,
2386774700,0.540321589,0.333882421,-0.831869304,0.009502251,0.005660003,0.028741242,,
2387835900,0.54099071,0.343339711,-0.83328706,0.009652376,0.005629731,0.028744478,,
2388821600,0.548754156,0.339694828,-0.831841707,0.009560193,0.005424068,0.028979624,,
2389813100,0.537595391,0.347467929,-0.828880072,0.009892385,0.005598805,0.028839929,,
2390818800,0.552334189,0.347224414,-0.835877717,0.009914932,0.005453512,0.028884154,,
2391858300,0.538699508,0.34968248,-0.839208543,0.009859733,0.005737077,0.028871927,,
2393771700,0.535930336,0.34365949,-0.835076332,0.009710261,0.005845913,0.028959138,,
2393791900,0.540746868,0.348775268,-0.83868438,0.009861443,0.005677398,0.028969575,,
2395759900,0.541933239,0.338457882,-0.832662523,0.009630212,0.00560902,0.028744839,,
2396747200,0.546171904,0.338082373,-0.831622124,0.009536932,0.005562879,0.029041741,,
2397796100,0.550610125,0.34064284,-0.836866677,0.009686326,0.005447929,0.029067229,,
2398790000,0.543160379,0.34485358,-0.835796773,0.009823624,0.005641152,0.028868236,,
2399775100,0.537351787,0.349731982,-0.832567155,0.009882994,0.005648758,0.028947275,,
2400788500,0.550392926,0.342988849,-0.833777249,0.009703254,0.005537032,0.028954836,,
2401783800,0.54635489,0.344642997,-0.834563851,0.009748476,0.0056101,0.028850399,,
2402860100,0.54701817,0.348680198,-0.830536842,0.009886923,0.005589455,0.028815994,,
2403802100,0.53423208,0.348953992,-0.829177558,0.009789618,0.005770017,0.028857879,,
2404758600,0.53987354,0.361406416,-0.834355891,0.010004911,0.005709338,0.028891426,,
2405785600,0.552105546,0.35501039,-0.835247517,0.009800732,0.005481681,0.028965168,,
2406811900,0.551197052,0.3460536,-0.836826563,0.009685402,0.005484655,0.028961107,,
2407878300,0.544359744,0.345424563,-0.831487656,0.009709536,0.005688562,0.028957848,,
2408769900,0.539797843,0.347946137,-0.8330459,0.009757852,0.005731986,0.028883191,,
2409801600,0.543397963,0.338125795,-0.834317565,0.009543922,0.005619025,0.028946575,,
2410882900,0.538909197,0.346535414,-0.831591606,0.009714485,0.005768081,0.028919021,,
2411825800,0.558392465,0.341402709,-0.832099736,0.009605619,0.005461156,0.029058285,,
2412940800,0.550051808,0.34129411,-0.837939143,0.009659877,0.005622002,0.028954476,,
2413757900,0.538330555,0.339035988,-0.836785734,0.009654333,0.005831745,0.0288004,,
2414762600,0.542501509,0.343338668,-0.833520651,0.009711707,0.005713414,0.02892625,,
2415769100,0.539295316,0.349648863,-0.833127439,0.00986609,0.005639178,0.029003894,,
