MIC1,MIC2,MIC3,MIC4,MIC5,MIC6,MIC7
631,674,658,632,638,671,681
626,667,654,633,637,672,678
625,666,653,634,636,673,677
627,668,655,634,638,673,678
626,667,653,634,636,673,677
626,667,653,634,636,672,677
626,667,654,634,637,673,678
626,668,653,634,637,674,678
626,667,654,634,637,673,678
627,668,655,635,637,673,678
625,667,654,634,636,673,678
626,668,654,634,637,672,677
618,659,645,628,627,667,668
628,670,656,636,638,675,680
631,673,658,639,641,678,683
626,667,654,631,637,669,677
626,668,654,635,637,673,678
626,667,653,634,636,673,678
626,667,654,633,636,672,678
626,668,654,634,637,673,678
626,667,654,634,638,673,677
627,668,654,636,638,675,678
626,668,654,635,637,674,679
626,666,655,634,636,673,677
626,667,654,633,637,673,676
626,667,655,634,637,674,677
626,667,654,634,637,672,677
626,666,653,633,637,672,677
627,667,655,634,638,673,678
627,668,656,635,638,674,678
625,666,654,633,636,672,677
626,667,653,634,636,673,678
626,667,654,635,637,673,678
626,667,654,633,637,672,678
625,667,653,633,636,673,676
625,667,653,634,636,672,676
627,667,654,635,637,672,678
626,667,654,634,636,672,677
626,666,653,638,637,687,677
626,668,655,634,637,674,677
627,669,655,635,638,674,680
627,668,654,633,637,673,678
627,668,655,635,639,674,678
628,670,656,634,638,673,679
627,668,655,634,638,673,678
624,656,658,633,674,673,694
626,667,653,633,637,672,678
626,668,654,634,637,673,677
626,668,653,633,636,672,677
626,668,654,634,637,673,677
625,668,653,634,637,673,677
625,667,653,634,637,673,678
625,667,654,633,637,672,677
625,667,653,633,637,672,677
625,667,653,633,635,672,677
626,667,653,633,636,672,678
625,667,653,632,635,672,677
626,667,654,633,636,672,677
626,667,655,634,637,674,678
626,668,654,634,637,673,678
625,668,654,634,636,673,678
627,667,654,611,637,658,677
626,668,654,635,637,674,679
626,668,655,634,637,673,678
626,668,654,634,637,672,677
625,667,654,633,636,673,677
626,668,654,634,637,673,678
625,667,653,634,637,672,677
624,667,645,634,633,673,674
627,667,654,635,638,673,678
626,667,654,634,637,673,678
626,667,654,634,637,673,678
627,667,654,634,637,673,677
626,667,654,633,636,672,677
626,667,653,633,636,672,677
625,667,652,633,635,672,676
625,667,654,633,637,672,676
625,667,653,633,636,672,676
626,667,653,633,636,673,676
626,668,654,633,636,672,677
626,667,653,633,636,672,677
627,668,656,635,638,673,679
628,669,656,636,638,674,679
626,668,654,636,637,674,678
627,667,654,636,637,675,677
627,668,653,633,637,672,678
626,667,654,634,637,672,677
626,668,654,634,637,672,678
627,668,655,634,639,673,678
627,669,656,635,639,674,679
627,667,655,634,637,672,680
627,668,655,633,637,673,679
626,667,654,633,637,672,677
624,666,653,632,636,671,677
626,667,653,633,636,673,677
625,667,652,632,635,672,676
625,667,654,633,637,673,678
625,667,653,633,636,672,677
625,667,653,634,636,673,677
625,668,654,634,637,673,678
625,666,653,632,637,672,677
626,668,654,634,637,673,678
625,667,653,633,636,672,677
626,668,654,634,637,673,678
627,667,653,634,636,673,677
624,666,652,632,635,672,676
626,668,654,634,637,673,677
625,666,653,633,636,672,676
626,668,654,634,636,672,678
625,667,654,634,637,673,678
625,667,653,634,637,672,677
626,667,655,634,637,672,678
617,659,644,628,627,667,668
661,685,656,637,691,675,715
631,672,658,638,642,677,683
626,667,654,634,636,673,677
627,667,653,634,636,673,677
625,667,653,634,637,672,676
626,667,653,634,637,672,677
626,667,654,634,637,673,677
626,667,653,632,637,672,677
627,668,655,635,637,674,677
627,667,655,635,637,674,678
626,668,654,634,637,672,677
627,668,656,635,638,673,678
626,667,654,634,636,672,677
625,667,653,634,636,672,676
627,667,654,634,637,673,677
627,667,655,635,637,673,678
627,668,655,631,638,671,678
626,667,654,634,637,673,677
627,668,655,634,637,673,678
627,668,654,634,638,674,678
626,668,654,633,637,672,677
628,667,655,633,637,673,678
626,667,653,632,636,672,677
631,673,659,633,642,672,682
625,666,652,632,635,671,676
626,668,654,634,636,673,676
624,666,652,632,635,672,676
625,667,653,634,636,672,678
626,668,654,633,637,673,677
626,667,654,633,637,672,678
626,667,653,633,636,673,677
626,667,654,633,637,673,677
626,667,653,634,637,673,677
625,667,653,633,636,672,677
625,667,653,632,636,672,677
626,667,653,634,637,673,677
627,668,654,635,637,674,677
626,667,654,634,637,674,677
626,668,654,633,637,671,678
625,667,654,635,636,673,678
624,667,653,634,637,672,676
625,667,653,634,636,673,676
625,667,653,633,636,673,677
625,667,653,634,636,672,677
624,667,651,633,635,672,676
625,667,653,634,637,672,680
625,666,653,633,635,672,676
626,666,652,633,636,672,676
626,667,653,633,636,672,677
626,668,654,634,636,673,677
627,667,653,633,636,673,677
627,668,655,636,638,674,678
627,667,654,633,636,671,677
626,667,653,634,636,673,677
625,667,652,633,636,672,676
626,667,653,633,637,672,676
627,668,655,635,637,674,678
626,668,654,635,637,673,676
627,667,654,635,637,673,678
626,667,654,635,637,673,678
626,666,654,634,637,673,677
627,668,655,698,637,741,677
626,667,653,633,636,673,677
626,667,653,633,637,672,677
626,667,654,634,637,674,678
626,667,654,632,636,672,676
626,668,655,633,638,673,677
625,666,653,631,635,671,676
602,637,633,634,628,672,661
625,666,652,633,636,671,676
626,667,654,634,636,673,677
626,668,654,634,637,673,677
625,667,652,633,636,672,677
625,667,653,633,636,672,677
626,667,653,633,636,673,677
625,666,652,632,635,672,676
625,667,653,633,636,673,677
625,668,654,634,637,673,677
626,668,654,634,637,673,677
626,667,654,633,637,673,677
626,667,655,634,637,673,678
625,667,653,632,636,672,677
624,667,653,632,635,672,676
